"seasonNum", "episodeNum", "sceneNum", "sceneStart", "sceneEnd", "location", "subLocation", "characters"
1, 7, 46, "0:25:32", "0:25:30", "Hawkins, Indiana", "Wheeler Home", ""
1, 7, 47, "0:25:30", "0:25:03", "Hawkins, Indiana", "Wheeler Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 48, "0:25:03", "0:24:58", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 49, "0:24:58", "0:24:42", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 50, "0:24:42", "0:24:18", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 51, "0:24:18", "0:24:12", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 52, "0:24:12", "0:23:57", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 53, "0:23:57", "0:23:51", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 54, "0:23:51", "0:23:39", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 55, "0:23:39", "0:23:25", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jim Hopper, Joyce Byers, Jonathan Byers"
1, 7, 56, "0:23:25", "0:23:20", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 57, "0:23:20", "0:23:09", "Hawkins, Indiana", "Downtown Hawkins", "Movie Theatre Manager"
1, 7, 58, "0:23:09", "0:22:39", "Hawkins, Indiana", "Downtown Hawkins", "Movie Theatre Manager, Steve Harrington"
1, 7, 59, "0:22:39", "0:22:27", "Hawkins, Indiana", "Downtown Hawkins", "Ted Wheeler, Karen Wheeler"
1, 7, 60, "0:22:27", "0:22:25", "Hawkins, Indiana", "Downtown Hawkins", "Dr. Martin Brenner, Agent Connie Frazier"
1, 7, 61, "0:22:25", "0:22:11", "Hawkins, Indiana", "Downtown Hawkins", "Ted Wheeler, Karen Wheeler"
1, 7, 62, "0:22:11", "0:21:31", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 63, "0:21:31", "0:21:26", "Hawkins, Indiana", "Junkyard", ""
1, 7, 64, "0:21:26", "0:21:17", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 65, "0:21:17", "0:20:38", "Hawkins, Indiana", "Junkyard", ""
1, 7, 66, "0:20:38", "0:20:24", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair"
1, 7, 67, "0:20:24", "0:20:15", "Hawkins, Indiana", "Junkyard", "Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair, Jim Hopper"
1, 7, 68, "0:20:15", "0:20:10", "Hawkins, Indiana", "Byers Home", ""
1, 7, 69, "0:20:10", "0:19:58", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers"
1, 7, 70, "0:19:58", "0:19:34", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Eleven, Dustin Henderson, Lucas Sinclair, Jim Hopper"
1, 7, 71, "0:19:34", "0:18:40", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Eleven, Lucas Sinclair, Jim Hopper"
1, 7, 72, "0:18:40", "0:17:58", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Eleven, Lucas Sinclair, Jim Hopper"
1, 7, 73, "0:17:58", "0:17:25", "Hawkins, Indiana", "Byers Home", "Eleven"
1, 7, 74, "0:17:25", "0:16:56", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 75, "0:16:56", "0:16:28", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke, Jen"
1, 7, 76, "0:16:28", "0:16:26", "Hawkins, Indiana", "Byers Home", "Dustin Henderson"
1, 7, 77, "0:16:26", "0:16:23", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke"
1, 7, 78, "0:16:23", "0:16:20", "Hawkins, Indiana", "Byers Home", "Dustin Henderson"
1, 7, 79, "0:16:20", "0:16:15", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke, Jen"
1, 7, 80, "0:16:15", "0:16:11", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 81, "0:16:11", "0:16:08", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke"
1, 7, 82, "0:16:08", "0:16:05", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 83, "0:16:05", "0:15:58", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke, Jen"
1, 7, 84, "0:15:58", "0:15:57", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 85, "0:15:57", "0:15:55", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke, Jen"
1, 7, 86, "0:15:55", "0:15:52", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 87, "0:15:52", "0:15:50", "Hawkins, Indiana", "Clarke Home", "Mr. Clarke, Jen"
1, 7, 88, "0:15:50", "0:15:17", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Jonathan Byers, Joyce Byers, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Eleven"
1, 7, 89, "0:15:17", "0:15:08", "Hawkins, Indiana", "Hawkins Middle School", ""
1, 7, 90, "0:15:08", "0:14:35", "Hawkins, Indiana", "Hawkins Middle School", "Jim Hopper, Jonathan Byers"
1, 7, 91, "0:14:35", "0:14:10", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair"
1, 7, 92, "0:14:10", "0:12:52", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Mike Wheeler"
1, 7, 93, "0:12:52", "0:11:49", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Eleven"
1, 7, 94, "0:11:49", "0:11:23", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 7, 95, "0:11:23", "0:10:49", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Jonathan Byers"
1, 7, 96, "0:10:49", "0:09:51", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Mike Wheeler, Dustin Henderson, Lucas Sinclair, Jim Hopper, Jonathan Byers, Eleven, Joyce Byers"
1, 7, 97, "0:09:51", "0:09:05", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
1, 7, 98, "0:09:05", "0:09:01", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Mike Wheeler, Jonathan Byers, Eleven, Joyce Byers"
1, 7, 99, "0:09:01", "0:08:36", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Barbara Holland"
1, 7, 100, "0:08:36", "0:08:26", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Jonathan Byers, Eleven, Joyce Byers, Mike Wheeler"
1, 7, 101, "0:08:26", "0:08:19", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Barbara Holland"
1, 7, 102, "0:08:19", "0:08:11", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Jonathan Byers, Eleven, Joyce Byers"
1, 7, 103, "0:08:11", "0:08:09", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
1, 7, 104, "0:08:09", "0:08:04", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Joyce Byers, Jim Hopper"
1, 7, 105, "0:08:04", "0:07:55", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
1, 7, 106, "0:07:55", "0:07:52", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Joyce Byers"
1, 7, 107, "0:07:52", "0:07:43", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
1, 7, 108, "0:07:43", "0:07:40", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Joyce Byers, Jonathan Byers, Nancy Wheeler"
1, 7, 109, "0:07:40", "0:07:12", "Hawkins, Indiana", "Hawkins Middle School", "Eleven"
1, 7, 110, "0:07:12", "0:07:01", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Will Byers"
1, 7, 111, "0:07:01", "0:06:57", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Joyce Byers, Jonathan Byers, Nancy Wheeler"
1, 7, 112, "0:06:57", "0:06:54", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Will Byers"
1, 7, 113, "0:06:54", "0:06:52", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers"
1, 7, 114, "0:06:52", "0:06:44", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Will Byers"
1, 7, 115, "0:06:44", "0:06:34", "Hawkins, Indiana", "Hawkins Middle School", "Jim Hopper, Dustin Henderson, Lucas Sinclair, Jonathan Byers, Nancy Wheeler, Joyce Byers, Eleven"
1, 7, 116, "0:06:34", "0:06:12", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Will Byers"
1, 7, 117, "0:06:12", "0:05:50", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Dustin Henderson, Lucas Sinclair, Joyce Byers, Jim Hopper, Jonathan Byers, Nancy Wheeler, Mike Wheeler"
1, 7, 118, "0:05:50", "0:05:39", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Dustin Henderson, Lucas Sinclair, Mike Wheeler, Joyce Byers, Jim Hopper, Jonathan Byers"
1, 7, 119, "0:05:39", "0:05:01", "Hawkins, Indiana", "Hawkins Middle School", "Joyce Byers, Jim Hopper, Jonathan Byers"
1, 7, 120, "0:05:01", "0:04:00", "Hawkins, Indiana", "Hawkins Middle School", "Nancy Wheeler, Jonathan Byers"
1, 7, 121, "0:04:00", "0:03:41", "Hawkins, Indiana", "Woods Outside Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 7, 122, "0:03:41", "0:03:25", "Hawkins, Indiana", "Police Station", "Nancy Wheeler, Jonathan Byers"
1, 7, 123, "0:03:25", "0:03:03", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 7, 124, "0:03:03", "0:02:23", "Upside Down", "Castle Byers", "Will Byers"
1, 8, 0, "0:54:35", "0:54:20", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 8, 1, "0:54:20", "0:54:08", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers"
1, 8, 2, "0:54:08", "0:52:09", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Dr. Martin Brenner"
1, 8, 3, "0:52:09", "0:50:23", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Hawkins Head of Security, Lead Agent, Agent Connie Frazier"
1, 8, 4, "0:50:23", "0:50:10", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Dustin Henderson, Lucas Sinclair, Mike Wheeler"
1, 8, 5, "0:50:10", "0:50:03", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler"
1, 8, 6, "0:50:03", "0:49:34", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Dustin Henderson, Lucas Sinclair, Mike Wheeler"
1, 8, 7, "0:49:34", "0:49:27", "Hawkins, Indiana", "Byers Home", ""
1, 8, 8, "0:49:27", "0:48:14", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler"
1, 8, 9, "0:48:14", "0:47:14", "Hawkins, Indiana", "Hawkins National Lab", "Jim Hopper, Dr. Martin Brenner"
1, 8, 10, "0:47:14", "0:47:10", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers"
1, 8, 11, "0:47:10", "0:46:58", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 8, 12, "0:46:58", "0:46:35", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 8, 13, "0:46:35", "0:46:22", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper, Technician"
1, 8, 14, "0:46:22", "0:46:08", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 8, 15, "0:46:08", "0:45:59", "Hawkins, Indiana", "Hawkins National Lab", "Agent Connie Frazier, Lead Agent, Dr. Martin Brenner"
1, 8, 16, "0:45:59", "0:45:50", "Hawkins, Indiana", "Hawkins National Lab", ""
1, 8, 17, "0:45:50", "0:45:40", "Hawkins, Indiana", "Hawkins National Lab", "Agent Connie Frazier, Dr. Martin Brenner"
1, 8, 18, "0:45:40", "0:45:09", "Hawkins, Indiana", "Hawkins National Lab", "Joyce Byers, Jim Hopper"
1, 8, 19, "0:44:02", "0:43:21", "Upside Down", "Woods", "Joyce Byers, Jim Hopper"
1, 8, 20, "0:43:21", "0:42:45", "Big City", "Park", "Sara Hopper, Jim Hopper, Cynthia Hopper"
1, 8, 21, "0:42:45", "0:42:22", "Upside Down", "Woods", "Joyce Byers, Jim Hopper"
1, 8, 22, "0:42:22", "0:41:51", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler"
1, 8, 23, "0:41:51", "0:41:13", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Dustin Henderson, Lucas Sinclair, Mike Wheeler"
1, 8, 24, "0:41:13", "0:41:09", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler"
1, 8, 25, "0:41:09", "0:41:04", "Hawkins, Indiana", "Byers Home", ""
1, 8, 26, "0:41:04", "0:39:50", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler"
1, 8, 27, "0:39:30", "0:39:18", "Hawkins, Indiana", "Byers Home", "Nancy Wheeler, Steve Harrington"
1, 8, 28, "0:39:18", "0:38:45", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 29, "0:38:45", "0:38:29", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington, The Monster"
1, 8, 30, "0:38:29", "0:37:58", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 31, "0:37:58", "0:37:39", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 32, "0:37:39", "0:36:33", "Upside Down", "Woods", "Joyce Byers, Jim Hopper"
1, 8, 33, "0:36:33", "0:36:12", "Big City", "Hospital", "Sara Hopper, Jim Hopper, Cynthia Hopper"
1, 8, 34, "0:36:12", "0:35:56", "Big City", "Hospital", "Jim Hopper"
1, 8, 35, "0:35:56", "0:35:48", "Upside Down", "Woods", "Joyce Byers, Jim Hopper"
1, 8, 36, "0:35:48", "0:34:56", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 37, "0:34:56", "0:34:38", "Hawkins, Indiana", "Byers Home", "Steve Harrington"
1, 8, 38, "0:34:38", "0:34:23", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler"
1, 8, 39, "0:34:23", "0:33:54", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, The Monster"
1, 8, 40, "0:33:54", "0:33:25", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, The Monster, Steve Harrington"
1, 8, 41, "0:33:25", "0:33:19", "Upside Down", "Woods", "Joyce Byers, Jim Hopper"
1, 8, 42, "0:33:19", "0:33:16", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, The Monster, Steve Harrington"
1, 8, 43, "0:33:16", "0:32:41", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 44, "0:32:41", "0:32:16", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 45, "0:32:16", "0:32:08", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 46, "0:32:08", "0:32:02", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 47, "0:32:02", "0:31:58", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 48, "0:31:58", "0:31:47", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 49, "0:31:47", "0:31:40", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 50, "0:31:40", "0:31:36", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 51, "0:31:36", "0:31:26", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 52, "0:31:26", "0:31:17", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 53, "0:31:17", "0:31:14", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 54, "0:31:14", "0:31:09", "Upside Down", "Byers Home", "Joyce Byers, Jim Hopper"
1, 8, 55, "0:31:09", "0:30:52", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Nancy Wheeler, Steve Harrington"
1, 8, 56, "0:30:52", "0:30:39", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair"
1, 8, 57, "0:30:39", "0:28:30", "Hawkins, Indiana", "Hawkins Middle School", "Eleven, Mike Wheeler"
1, 8, 58, "0:28:30", "0:28:12", "Hawkins, Indiana", "Hawkins Middle School", "Mike Wheeler, Dr. Martin Brenner"
1, 8, 59, "0:28:12", "0:28:02", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Eleven, Mike Wheeler"
1, 8, 60, "0:28:02", "0:28:00", "Hawkins, Indiana", "Hawkins Middle School", ""
1, 8, 61, "0:28:00", "0:27:48", "Hawkins, Indiana", "Hawkins Middle School", "Lead Agent, Dr. Martin Brenner, Agent Connie Frazier"
1, 8, 62, "0:27:48", "0:27:43", "Hawkins, Indiana", "Hawkins Middle School", ""
1, 8, 63, "0:27:43", "0:27:34", "Hawkins, Indiana", "Hawkins Middle School", "Lead Agent"
1, 8, 64, "0:27:34", "0:27:19", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Eleven, Mike Wheeler"
1, 8, 65, "0:27:19", "0:26:52", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Eleven, Mike Wheeler, Agent Connie Frazier"
1, 8, 66, "0:26:52", "0:26:40", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Eleven, Mike Wheeler"
1, 8, 67, "0:26:40", "0:25:55", "Upside Down", "Downtown Hawkins", "Joyce Byers, Jim Hopper"
1, 8, 68, "0:25:55", "0:25:27", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper"
1, 8, 69, "0:25:27", "0:24:11", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Eleven, Mike Wheeler, Lead Agent, Dr. Martin Brenner"
1, 8, 70, "0:24:11", "0:23:58", "Hawkins, Indiana", "Hawkins Middle School", "Agent Connie Frazier"
1, 8, 71, "0:23:58", "0:23:42", "Hawkins, Indiana", "Hawkins Middle School", "The Monster, Dustin Henderson, Lucas Sinclair, Mike Wheeler, Eleven, Lead Agent"
1, 8, 72, "0:23:42", "0:23:32", "Hawkins, Indiana", "Hawkins Middle School", "The Monster, Lead Agent, Dr. Martin Brenner"
1, 8, 73, "0:23:32", "0:22:24", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper"
1, 8, 74, "0:22:24", "0:22:22", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper, Barbara Holland"
1, 8, 75, "0:22:22", "0:22:13", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper"
1, 8, 76, "0:22:13", "0:21:57", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper, Will Byers"
1, 8, 77, "0:21:57", "0:21:56", "Big City", "Hospital", "Sara Hopper"
1, 8, 78, "0:21:56", "0:21:36", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper, Will Byers"
1, 8, 79, "0:21:36", "0:21:30", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Mike Wheeler, Eleven"
1, 8, 80, "0:21:30", "0:20:26", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Mike Wheeler, Eleven"
1, 8, 81, "0:20:26", "0:17:59", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Mike Wheeler, Eleven, The Monster"
1, 8, 82, "0:17:59", "0:17:31", "Hawkins, Indiana", "Hawkins Middle School", "Dustin Henderson, Lucas Sinclair, Mike Wheeler"
1, 8, 83, "0:17:31", "0:16:38", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper, Will Byers"
1, 8, 84, "0:16:38", "0:16:31", "Big City", "Hospital", "Sara Hopper, Jim Hopper, Cynthia Hopper"
1, 8, 85, "0:16:31", "0:16:22", "Upside Down", "Hawkins Library", "Joyce Byers, Jim Hopper"
1, 8, 86, "0:16:22", "0:16:13", "Big City", "Hospital", "Jim Hopper, Cynthia Hopper"
1, 8, 87, "0:16:13", "0:16:12", "Upside Down", "Hawkins Library", "Jim Hopper"
1, 8, 88, "0:16:12", "0:16:11", "Big City", "Hospital", ""
1, 8, 89, "0:16:11", "0:16:09", "Upside Down", "Hawkins Library", "Jim Hopper, Joyce Byers, Will Byers"
1, 8, 90, "0:16:09", "0:16:08", "Big City", "Hospital", ""
1, 8, 91, "0:16:08", "0:16:07", "Upside Down", "Hawkins Library", "Jim Hopper, Joyce Byers, Will Byers"
1, 8, 92, "0:16:07", "0:16:06", "Big City", "Hospital", ""
1, 8, 93, "0:16:06", "0:15:26", "Upside Down", "Hawkins Library", "Jim Hopper, Joyce Byers, Will Byers"
1, 8, 94, "0:15:26", "0:14:58", "Hawkins, Indiana", "Hawkins Middle School", "Ted Wheeler, Karen Wheeler"
1, 8, 95, "0:14:58", "0:14:31", "Hawkins, Indiana", "Hawkins Middle School", "Ted Wheeler, Karen Wheeler, Mike Wheeler"
1, 8, 96, "0:14:31", "0:13:06", "Hawkins, Indiana", "Hospital", "Will Byers, Jonathan Byers, Joyce Byers"
1, 8, 97, "0:13:06", "0:12:18", "Hawkins, Indiana", "Hospital", "Jim Hopper, Ted Wheeler, Steve Harrington, Karen Wheeler, Nancy Wheeler, Dustin Henderson, Lucas Sinclair, Mike Wheeler, Jonathan Byers"
1, 8, 98, "0:12:18", "0:11:27", "Hawkins, Indiana", "Hospital", "Joyce Byers, Will Byers, Dustin Henderson, Lucas Sinclair, Mike Wheeler, Jonathan Byers"
1, 8, 99, "0:11:27", "0:11:15", "Hawkins, Indiana", "Hospital", "Nancy Wheeler, Jonathan Byers"
1, 8, 100, "0:11:15", "0:11:07", "Hawkins, Indiana", "Hospital", "Nancy Wheeler, Will Byers, Dustin Henderson, Lucas Sinclair, Mike Wheeler, Jonathan Byers"
1, 8, 101, "0:11:07", "0:10:29", "Hawkins, Indiana", "Hospital", "Jim Hopper"
1, 8, 102, "0:10:29", "0:10:10", "Hawkins, Indiana", "Hospital", ""
1, 8, 103, "0:10:10", "0:09:51", "Hawkins, Indiana", "Wheeler Home", ""
1, 8, 104, "0:09:51", "0:08:36", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Dustin Henderson, Lucas Sinclair, Will Byers"
1, 8, 105, "0:08:36", "0:08:18", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Dustin Henderson, Lucas Sinclair, Will Byers, Jonathan Byers"
1, 8, 106, "0:08:18", "0:07:59", "Hawkins, Indiana", "Wheeler Home", "Mike Wheeler, Dustin Henderson, Lucas Sinclair"
1, 8, 107, "0:07:59", "0:07:47", "Hawkins, Indiana", "Wheeler Home", "Will Byers, Jonathan Byers, Karen Wheeler"
1, 8, 108, "0:07:47", "0:07:10", "Hawkins, Indiana", "Wheeler Home", "Will Byers, Jonathan Byers, Nancy Wheeler"
1, 8, 109, "0:07:10", "0:06:41", "Hawkins, Indiana", "Wheeler Home", "Will Byers, Jonathan Byers"
1, 8, 110, "0:06:41", "0:06:18", "Hawkins, Indiana", "Wheeler Home", "Ted Wheeler, Nancy Wheeler, Steve Harrington"
1, 8, 111, "0:06:18", "0:05:35", "Hawkins, Indiana", "Police Station", "Florence, Jim Hopper, Officer Powell, Officer Callahan"
1, 8, 112, "0:05:35", "0:04:36", "Hawkins, Indiana", "Woods", "Jim Hopper"
1, 8, 113, "0:04:36", "0:04:32", "Hawkins, Indiana", "Byers Home", ""
1, 8, 114, "0:04:32", "0:03:44", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Will Byers, Joyce Byers"
1, 8, 115, "0:03:44", "0:03:39", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Joyce Byers"
1, 8, 116, "0:03:39", "0:03:15", "Hawkins, Indiana", "Byers Home", "Will Byers"
1, 8, 117, "0:03:15", "0:03:12", "Upside Down", "Byers Home", "Will Byers"
1, 8, 118, "0:03:12", "0:02:59", "Hawkins, Indiana", "Byers Home", "Will Byers"
1, 8, 119, "0:02:59", "0:02:21", "Hawkins, Indiana", "Byers Home", "Jonathan Byers, Will Byers, Joyce Byers"
2, 1, 0, "0:47:41", "0:47:08", "Pittsburgh, Pennsylvania", "Poplar Street", "Mick, Axel, Dottie"
2, 1, 1, "0:47:08", "0:46:58", "Pittsburgh, Pennsylvania", "Poplar Street", ""
2, 1, 2, "0:46:58", "0:46:56", "Pittsburgh, Pennsylvania", "Poplar Street", "Cop #1"
2, 1, 3, "0:46:56", "0:46:49", "Pittsburgh, Pennsylvania", "Main Street", "Cop #1"
2, 1, 4, "0:46:49", "0:46:43", "Pittsburgh, Pennsylvania", "Main Street", "Mick, Axel, Dottie, Funshine, Kali"
2, 1, 5, "0:46:43", "0:46:41", "Pittsburgh, Pennsylvania", "Main Street", ""
2, 1, 6, "0:46:41", "0:46:33", "Pittsburgh, Pennsylvania", "Main Street", "Mick, Axel, Dottie, Funshine, Kali"
2, 1, 7, "0:46:33", "0:46:29", "Pittsburgh, Pennsylvania", "Main Street", ""
